id,title,description,availability,condition,price,link,image_link,brand,google_product_category,additional_image_link,availability_circle_origin.latitude,availability_circle_origin.longitude,availability_circle_radius,availability_circle_radius_unit,availability_postal_codes
curso-pagina_137,Gestão em Logística,Gestão em Logística - Semipresencial - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/graduacao/semipresencial/gestao-em-logistica,https://storage.googleapis.com/cms-site-integrado/gestao_em_logistica_semipresencial_071b1204d2/gestao_em_logistica_semipresencial_071b1204d2.png,Grupo Integrado,Educação > Graduação,https://storage.googleapis.com/cms-site-integrado/large_gestao_em_logistica_semipresencial_071b1204d2/large_gestao_em_logistica_semipresencial_071b1204d2.png,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_140,Implantodontia,Implantodontia - Presencial - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/pos-graduacao/presencial/implantodontia,https://storage.googleapis.com/cms-site-integrado/implantodontia_presencial_51ecfdde4d/implantodontia_presencial_51ecfdde4d.png,Grupo Integrado,Educação > Graduação,https://storage.googleapis.com/cms-site-integrado/large_implantodontia_presencial_51ecfdde4d/large_implantodontia_presencial_51ecfdde4d.png,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_55,Ciências Contábeis,Ciências Contábeis - Semipresencial - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/graduacao/semipresencial/ciencias-contabeis,https://storage.googleapis.com/cms-site-integrado/ciencias_contabeis_presencial_738584d8c5/ciencias_contabeis_presencial_738584d8c5.webp,Grupo Integrado,Educação > Graduação,https://storage.googleapis.com/cms-site-integrado/large_ciencias_contabeis_presencial_738584d8c5/large_ciencias_contabeis_presencial_738584d8c5.webp,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_18,Educação Física - Bacharelado,Educação Física - Bacharelado - Semipresencial - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/graduacao/semipresencial/educacao-fisica,https://storage.googleapis.com/cms-site-integrado/educacao_fisica_semi_27ce51d137/educacao_fisica_semi_27ce51d137.webp,Grupo Integrado,Educação > Graduação,https://storage.googleapis.com/cms-site-integrado/large_educacao_fisica_semi_27ce51d137/large_educacao_fisica_semi_27ce51d137.webp,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_130,Engenharia de Produção,Engenharia de Produção - Semipresencial - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/graduacao/semipresencial/engenharia-de-producao,https://storage.googleapis.com/cms-site-integrado/engenharia_de_producao_semipresencial_8ddb9d1084/engenharia_de_producao_semipresencial_8ddb9d1084.png,Grupo Integrado,Educação > Engenharia,https://storage.googleapis.com/cms-site-integrado/large_engenharia_de_producao_semipresencial_8ddb9d1084/large_engenharia_de_producao_semipresencial_8ddb9d1084.png,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_99,Farmacologia e Interações Medicamentosas,Farmacologia e Interações Medicamentosas - EAD - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/pos-graduacao/ead/farmacologia-e-interacoes-medicamentosas,https://storage.googleapis.com/cms-site-integrado/farmacologia_e_interacoes_medicamentosas_7332701814/farmacologia_e_interacoes_medicamentosas_7332701814.webp,Grupo Integrado,Educação > EAD,https://storage.googleapis.com/cms-site-integrado/large_farmacologia_e_interacoes_medicamentosas_7332701814/large_farmacologia_e_interacoes_medicamentosas_7332701814.webp,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_132,Gestão de Recursos Humanos,Gestão de Recursos Humanos - Semipresencial - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/graduacao/semipresencial/gestao-de-recursos-humanos,https://storage.googleapis.com/cms-site-integrado/recursos_humanos_presencial_8ef2a3355c/recursos_humanos_presencial_8ef2a3355c.webp,Grupo Integrado,Educação > Graduação,https://storage.googleapis.com/cms-site-integrado/large_recursos_humanos_presencial_8ef2a3355c/large_recursos_humanos_presencial_8ef2a3355c.webp,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_135,Pedagogia,Pedagogia - Semipresencial - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/graduacao/semipresencial/pedagogia,https://storage.googleapis.com/cms-site-integrado/pedagogia_semipresencial_bd80f6b8c6/pedagogia_semipresencial_bd80f6b8c6.png,Grupo Integrado,Educação > Graduação,https://storage.googleapis.com/cms-site-integrado/large_pedagogia_semipresencial_bd80f6b8c6/large_pedagogia_semipresencial_bd80f6b8c6.png,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_1_img1,Medicina Campo Mourão,Medicina Campo Mourão - Presencial - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/graduacao/presencial/medicina,https://storage.googleapis.com/cms-site-integrado/integrado_Catalogo_Presencial_Medicina1920x1080_f05ba398b5/integrado_Catalogo_Presencial_Medicina1920x1080_f05ba398b5.png,Grupo Integrado,Educação > Medicina,https://storage.googleapis.com/cms-site-integrado/large_integrado_Catalogo_Presencial_Medicina1920x1080_f05ba398b5/large_integrado_Catalogo_Presencial_Medicina1920x1080_f05ba398b5.png,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_1_img2,Medicina Campo Mourão,Medicina Campo Mourão - Presencial - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/graduacao/presencial/medicina,https://storage.googleapis.com/cms-site-integrado/integrado_Catalogo_Presencial_Medicina1080x1080_e27535c27e/integrado_Catalogo_Presencial_Medicina1080x1080_e27535c27e.png,Grupo Integrado,Educação > Medicina,https://storage.googleapis.com/cms-site-integrado/large_integrado_Catalogo_Presencial_Medicina1080x1080_e27535c27e/large_integrado_Catalogo_Presencial_Medicina1080x1080_e27535c27e.png,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_85,Biomecânica da Atividade Física e Reabilitação,Biomecânica da Atividade Física e Reabilitação - EAD - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/pos-graduacao/ead/biomecanica-da-atividade-fisica-e-reabilitacao,https://storage.googleapis.com/cms-site-integrado/biomecanica_da_atividade_fisica_e_reabilitacao_ff85da1727/biomecanica_da_atividade_fisica_e_reabilitacao_ff85da1727.webp,Grupo Integrado,Educação > EAD,https://storage.googleapis.com/cms-site-integrado/large_biomecanica_da_atividade_fisica_e_reabilitacao_ff85da1727/large_biomecanica_da_atividade_fisica_e_reabilitacao_ff85da1727.webp,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_141,Estética: Procedimentos Injetáveis,Estética: Procedimentos Injetáveis - Presencial - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/pos-graduacao/presencial/estetica-procedimentos-injetaveis,https://storage.googleapis.com/cms-site-integrado/procedimentos_injetaveis_presencial_ecb0a833f7/procedimentos_injetaveis_presencial_ecb0a833f7.png,Grupo Integrado,Educação > Graduação,https://storage.googleapis.com/cms-site-integrado/large_procedimentos_injetaveis_presencial_ecb0a833f7/large_procedimentos_injetaveis_presencial_ecb0a833f7.png,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
